ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17528.6875;66.78511047363281;25940;0;225.74298095703125;0;;1.166015625;65007;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17103.84765625;99.26116943359375;25719.67578125;-11.000000953674316;285.7500305175781;-18.9999942779541;;0.955078125;64924;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17153.818359375;91.62333679199219;25742.982421875;2.4999992847442627;101.87933349609375;6.000000953674316;;1.05859375;64946;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17481.3828125;80.26129150390625;25868.7421875;0;220.17271423339844;0;;1.134765625;64991;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17365.974609375;79.9375;25812.0625;0;71.22653198242188;0;;1.134765625;64973;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17518.197265625;69.34644317626953;25909.39453125;0;201.35260009765625;0;;1.1328125;64999;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\cliffrocks\elwynncliffrock01.obj;17485.3671875;134.25282287597656;25787.259765625;-35.5;77.14138793945312;72.4999771118164;;0.50390625;65324;m2;189715;0;
..\..\world\generic\human\passivedoodads\gypsywagons\stormwindgypsywagon01.obj;17180.9140625;81.833740234375;25962.435546875;0;302.5;0;;1;10255;m2;198288;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17562.330078125;93.05132293701172;26104.50390625;0;357.0445556640625;0;;1.1025390625;65019;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17119.5234375;87.29063415527344;25983.51953125;0;92.74942016601562;0;;1.0888671875;65013;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17233.8828125;78.55113220214844;26046.75;3;160;6.499999046325684;;1;10449;m2;189932;0;
..\..\world\generic\human\passivedoodads\gypsywagons\stormwindgypsywagon01.obj;17168.123046875;81.79254913330078;25975.484375;0;340;0;;1;69265;m2;198288;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17304.7265625;80.67106628417969;25970.453125;-6;0;-3.9999983310699463;;1;10350;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17139.818359375;84.86470794677734;25928.791015625;0;45.68255615234375;0;;1.0498046875;10210;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17532.146484375;75.27310943603516;26086.701171875;0;203.8355712890625;0;;1.048828125;65014;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17376.44140625;85.13912200927734;25756.62109375;0;84.78408813476562;0;;1.04296875;64967;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17068.806640625;94.85639953613281;25786.80078125;0;292.0914306640625;0;;1.0380859375;10065;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17367.7734375;79.78260803222656;25813.8515625;0;269.1732482910156;0;;1.0361328125;64977;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17278.71875;87.01163482666016;25819.23828125;0;253.40560913085938;0;;1.0341796875;10106;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17261.7265625;85.517578125;25825.046875;0;269.5;0;;1;10104;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17368.623046875;75.65645599365234;25956.73828125;0;0;0;;1;10306;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17273.16015625;80.482421875;25996.2421875;0;0;0;;1;10342;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17272.876953125;74.37419128417969;26044.7734375;0;0;0;;1;10454;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17337.17578125;75.2867660522461;26036.39453125;0;0;0;;1;10460;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17528.416015625;72.87281799316406;26119.5546875;0;343;0;;1;10613;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17201.8359375;112.26467895507812;25721.572265625;0;359.5;0;;1;64928;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17362.71875;86.35140228271484;25739.83203125;0;0;0;;1;64962;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17523.666015625;184.7416534423828;25635.935546875;0;61;0;;1;214227;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17528.189453125;174.48297119140625;25699.62890625;0;298.5;0;;1;214228;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17510.40625;197.8983917236328;25705.279296875;0;68.5;0;;1;214229;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17499.505859375;182.5687255859375;25736.86328125;0;29;0;;1;214230;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17515.28515625;153.41940307617188;25607.322265625;0;47.5;0;;1;214345;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17582.76171875;149.03915405273438;25731.859375;0;145.47573852539062;0;;1;214352;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17580.169921875;146.0468292236328;25678.72265625;0;51.197845458984375;0;;1;362059;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17573.751953125;151.96368408203125;25742.71484375;0;255.890380859375;0;;1;362060;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17558.0625;91.0645523071289;25997.09375;0;349.0352783203125;0;;0.998046875;65227;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17532.361328125;74.63037872314453;26043.984375;8.500000953674316;276.4024658203125;8.500000953674316;;0.8681640625;65226;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17248.947265625;97.22660064697266;25717.66015625;-1.9999995231628418;221.87567138671875;-13.5;;0.8310546875;64930;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17168.25;83.02674865722656;25950.8671875;0;180.0604248046875;0;;0.92578125;10252;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17191.3984375;85.79652404785156;25795.12890625;0;40.277099609375;0;;0.919921875;10075;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17291.58984375;80.66207122802734;25991.796875;0;43.001800537109375;0;;1.1826171875;10346;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17148.66015625;87.11013793945312;25990.64453125;0;93.5074462890625;0;;0.916015625;10317;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17170.255859375;81.82972717285156;25966.7109375;0;47.50750732421875;0;;0.916015625;71641;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17165.830078125;83.42696380615234;25950.966796875;0;148.1441650390625;0;;0.91015625;10250;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17378.8828125;85.71482849121094;25757.228515625;0;16.227294921875;0;;0.8984375;64966;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17559.9609375;99.6411361694336;25866.50390625;0;134.66351318359375;0;;0.896484375;64982;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17090.947265625;97.1340103149414;26016.953125;12.00000286102295;31.48779296875;-12.500003814697266;;0.7412109375;65036;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17239.689453125;80.1789321899414;25915.15625;0;119.05148315429688;0;;1.11328125;10218;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17551.708984375;81.60224914550781;25979.74609375;-26.000003814697266;145.30960083007812;-22.500001907348633;;1.1396484375;65232;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17528.9609375;67.33012390136719;25937.962890625;12;307.5606689453125;6.500000476837158;;1.1875;65008;m2;189700;0;
..\..\world\azeroth\westfall\passivedoodads\westfallwagon\westfallwagon01.obj;17286.423828125;81.27371978759766;25919.30078125;-2.000000238418579;68.1865234375;3.5;;1;10226;m2;190657;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17274.205078125;80.17835998535156;25959.41015625;0;62.19549560546875;0;;1.080078125;10302;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17297.1875;81.28404998779297;25980.75;0;253.96771240234375;0;;1.0791015625;10348;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17481.64453125;80.50251007080078;25866.234375;0;70.19378662109375;0;;0.8359375;64981;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17504.3515625;140.57553100585938;25806.732421875;14.500001907348633;205.15396118164062;-22.500001907348633;;1.1435546875;65318;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\stumps\elwynntreestump01.obj;17367.697265625;79.97298431396484;25808.0390625;-2;282.5;-2.500000476837158;;1.6298828125;64976;m2;189939;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17113.724609375;99.19210052490234;25760.11328125;0;336.697265625;0;;0.822265625;64940;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17126.03515625;86.7456283569336;25967.671875;0;340.1580810546875;0;;0.822265625;65012;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17473.029296875;71.4330062866211;25913.828125;7.500000476837158;301.1004943847656;-4.500000476837158;;1.1953125;64997;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17233.86328125;80.19806671142578;25929.328125;0;149.18789672851562;0;;1.044921875;10220;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17370.61328125;83.90599822998047;25746.40625;0;174.99560546875;0;;0.8115234375;64968;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17386.642578125;72.96553802490234;25933.48828125;0;143.958251953125;0;;1.2333984375;10309;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17175.8359375;89.7459487915039;25744.634765625;0;145.12283325195312;0;;1.2265625;10062;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17123.947265625;87.0081558227539;25966.87890625;0;269.2061767578125;0;;0.79296875;65011;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17286.86328125;96.37972259521484;25722.748046875;0;40.364990234375;0;;1.203125;64934;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17092.97265625;114.26895904541016;25754.42578125;0;6.18548583984375;0;;0.7880859375;64938;m2;189932;0;
..\..\world\azeroth\duskwood\passivedoodads\duskwoodhearse\duskwoodhearse.obj;17276.806640625;79.26658630371094;26013.134765625;4;333.78887939453125;-1.5000001192092896;;1;10403;m2;189457;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17363.408203125;77.22027587890625;25941.732421875;0;59.4708251953125;0;;1.2275390625;10305;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17538.423828125;68.46074676513672;25925.98828125;0;271.7880859375;0;;0.783203125;65002;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17076.064453125;93.81888580322266;25790.32421875;0;229.7860565185547;0;;1.1904296875;10069;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17229.6015625;80.15138244628906;26070.435546875;0;212.0975341796875;0;;1.21484375;10507;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17237.01953125;80.17693328857422;25921.935546875;0;125.83026123046875;0;;1.00390625;10219;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17539.16015625;76.59357452392578;26040.572265625;-1.9999995231628418;160.99853515625;-11.499999046325684;;1.181640625;65225;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17209.90625;80.07177734375;25943.9765625;0;347.06866455078125;0;;0.9931640625;10282;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17557.86328125;89.16515350341797;26106.685546875;0;247.58447265625;0;;0.7646484375;65020;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17371.28125;74.9283218383789;25971.02734375;0;215.76708984375;0;;1.1337890625;10356;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17208.15625;80.78014373779297;25965.900390625;0;170.9744873046875;0;;0.943359375;10284;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17398.8984375;74.7125015258789;26080.67578125;0;53.38421630859375;0;;1.1240234375;10530;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17191.40234375;88.73037719726562;25750.859375;0;325.3150634765625;0;;1.125;10063;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17160.77734375;89.68557739257812;25750.203125;0;296.189453125;0;;1.1650390625;64943;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17090.626953125;97.33926391601562;26017.71484375;-12.000001907348633;310.6808776855469;-23.000001907348633;;0.9716796875;65037;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17307.892578125;72.64909362792969;26128.25390625;0;162.9652099609375;0;;1.24609375;10569;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17473.595703125;73.62433624267578;25827.84375;0;343;0;;1.2392578125;10124;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17199.77734375;95.76201629638672;25741.515625;0;31.815093994140625;0;;1.125;69773;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17501.93359375;70.5480728149414;26115.35546875;0;311.36199951171875;0;;1.0966796875;10606;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17253.9296875;80.67845916748047;25906.05078125;0;19.6221923828125;0;;0.923828125;10217;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17308.634765625;78.81534576416016;26011.8203125;0;217.72268676757812;0;;1.09765625;10407;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17558.181640625;89.04911041259766;26104.794921875;6.999999523162842;336.63134765625;21.999998092651367;;0.9970703125;65021;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17207.794921875;80.3835678100586;25950.828125;0;179.0277099609375;0;;0.91796875;10283;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17157.845703125;90.73396301269531;25743.1953125;0;246.90325927734375;0;;1.1650390625;64945;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17461.798828125;72.84915924072266;26107.15234375;0;152.857421875;0;;1.1357421875;10600;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17067.619140625;94.8532485961914;25787.009765625;0;22.665496826171875;0;;1.162109375;10067;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17555.75;89.84688568115234;25996.2109375;-20.000001907348633;31.98779296875;26.000001907348633;;0.94140625;65230;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17467.17578125;72.57816314697266;26115.17578125;0;244.98062133789062;0;;1.1396484375;10605;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17143.642578125;84.76354217529297;25914.7265625;0;291.0147399902344;0;;1.1669921875;10211;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17173.876953125;88.7345962524414;25748.71875;0;17.47979736328125;0;;1.2001953125;10060;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17251.63671875;97.67363739013672;25714.4609375;6.499999523162842;242.24493408203125;-19.5;;0.9951171875;64932;m2;189700;0;
..\..\world\azeroth\westfall\buildings\shed\westfallshed.obj;17530.931640625;72.49642181396484;26122.5703125;0;265.5;0;;1;10607;m2;190517;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17282.9140625;80.2602310180664;25963.27734375;0;221.63394165039062;0;;0.8994140625;10301;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17172.736328125;88.89981842041016;26110.4609375;0;144.14501953125;0;;0.6982421875;10555;m2;189932;0;
..\..\world\generic\human\passivedoodads\stonepyres\stonepyre01.obj;17198.853515625;80.79871368408203;25971.212890625;0;25;0;;1;10320;m2;198581;0;
..\..\world\generic\human\passivedoodads\stonepyres\stonepyre01.obj;17206.234375;80.804443359375;25989.34375;0;21;0;;1;10325;m2;198581;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17172.90625;86.20997619628906;26064.99609375;0;298.00225830078125;0;;1.099609375;10445;m2;189700;0;
..\..\world\generic\dwarf\passivedoodads\excavationwaterwagon\excavationwaterwagon.obj;17372.173828125;74.3243179321289;26101.6171875;-2.000000476837158;319.5;-4;;1;10582;m2;197394;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17575.005859375;152.62258911132812;25744.09765625;-3.499999523162842;120.41384887695312;-12.999999046325684;;1;214354;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17164.328125;83.64604949951172;25949.15234375;10.999999046325684;96.232177734375;-1.0000005960464478;;1.1845703125;10251;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17538.296875;69.16067504882812;25918.076171875;4.000000953674316;84.2017822265625;16.499998092651367;;1.14453125;65006;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17295.96484375;81.14278411865234;25986.4609375;0;295.50286865234375;0;;0.87890625;10347;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17421.345703125;72.97782135009766;26022.62109375;0;254.71481323242188;0;;1.1904296875;10418;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17262.322265625;80.92599487304688;25909.6484375;0;341.76214599609375;0;;0.87890625;10216;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\cliffrocks\elwynncliffrock01.obj;17481.5078125;137.2842254638672;25785.71484375;-35.5;77.14138793945312;72.4999771118164;;0.3037109375;65325;m2;189715;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17175.888671875;82.64601135253906;25892.046875;0;112.206787109375;0;;1.12109375;10179;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17162.248046875;85.3613052368164;25850.84375;0;56.888946533203125;0;;1.056640625;10129;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17155.373046875;85.980712890625;26009.779296875;0;334.5658874511719;0;;1.09375;10371;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17153.7421875;91.45260620117188;25744.50390625;3.500000238418579;145.16677856445312;19.5;;0.921875;64947;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17401.751953125;74.72109985351562;26080.12890625;0;329.3691711425781;0;;1.0634765625;10542;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17173.34375;81.73046112060547;25940.35546875;-1.999999761581421;348.7057189941406;-5.499999523162842;;1.1650390625;10254;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17501.173828125;129.45632934570312;25810.16015625;74.5000228881836;245.7166748046875;-24.000043869018555;;1.13671875;65326;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17204.984375;80.4547348022461;25957.607421875;0;105.73565673828125;0;;0.8671875;10285;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17413.369140625;74.60110473632812;26075.75390625;0;23.236785888671875;0;;1.0947265625;10541;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17538.310546875;68.93336486816406;25927.013671875;11.499999046325684;183.26853942871094;-8.499999046325684;;1.1689453125;65004;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreemid01.obj;17237.1171875;80.36820220947266;26029.51953125;0;269.68084716796875;0;;0.6591796875;55574;m2;189932;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17270.19921875;74.5026626586914;26044.998046875;0;102.28582763671875;0;;1.1845703125;10455;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17269.544921875;81.3125228881836;25912.96484375;0;336.6533508300781;0;;0.845703125;10229;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17233.041015625;78.68321990966797;26046.4765625;0;8.49267578125;0;;1.236328125;10447;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17329.283203125;70.6696548461914;26061.74609375;0;240.05859375;0;;1.0244140625;10459;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17602.23828125;145.8775177001953;25611.63671875;0;233.71929931640625;0;;1;214347;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17355.267578125;77.73770141601562;25871.20703125;0;101.83538818359375;0;;1.171875;10194;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17366.373046875;75.8422622680664;25955.8984375;0;219.52452087402344;0;;0.9873046875;10304;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17148.02734375;87.3453140258789;25990.3359375;0;152.385009765625;0;;1.02734375;10318;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17537.33984375;177.01187133789062;25785.060546875;0;327.2048034667969;0;;1;214355;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17212.5703125;84.52400970458984;25807.21484375;0;325.3919677734375;0;;0.9921875;10095;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17261.341796875;82.39380645751953;25891.201171875;0;333.49090576171875;0;;1.0107421875;10181;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntree01\elwynnpine01.obj;17215.6875;81.23352813720703;25987.89453125;0;138.54180908203125;0;;0.8115234375;10334;m2;189924;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17225.576171875;80.08162689208984;25943.55078125;0;308.72528076171875;0;;0.9619140625;10280;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17469.44921875;72.1452407836914;25911.87890625;-0.9999973177909851;250.57843017578125;-16;;0.927734375;64998;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17279.841796875;81.40921020507812;25945.6015625;2.500000238418579;277.06878662109375;-4.500000476837158;;1.1455078125;10299;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17355.08203125;74.83597564697266;26011.7421875;0;262.5592956542969;0;;1.19140625;10409;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17460.857421875;68.85655212402344;25991.703125;0;158.14202880859375;0;;1.029296875;10363;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17259.080078125;75.2565689086914;26038.86328125;0;146.08966064453125;0;;0.9619140625;10451;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17163.751953125;89.3825912475586;25749.015625;0;227.56674194335938;0;;0.9453125;64944;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17367.947265625;79.81532287597656;25812.607421875;6.500000476837158;256.725341796875;-6.500000476837158;;1.025390625;64978;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17124.8515625;89.0409164428711;26089.5625;0;230.5880889892578;0;;0.943359375;10486;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17472.373046875;67.45466613769531;25974.140625;0;21.703826904296875;0;;1.015625;10365;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17480.416015625;135.86582946777344;25787.421875;-1.500002384185791;84.72915649414062;74.5;;1.0966796875;65328;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17531.654296875;75.26036071777344;26085.578125;0;265.71246337890625;0;;1.2177734375;65015;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17417.89453125;74.48174285888672;26056.7109375;0;306.16534423828125;0;;0.93359375;10468;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17249.705078125;81.50785064697266;25855.64453125;0;350.39764404296875;0;;1.1201171875;10138;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17489.2734375;66.64595794677734;25977.759765625;0;187.60826110839844;0;;1.1484375;10366;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17499.03515625;137.5084228515625;25803.19140625;-8.500000953674316;50.73748779296875;26.500003814697266;;0.8095703125;65319;m2;189700;0;
..\..\world\azeroth\elwynn\passivedoodads\bush\elwynnbush09.obj;17112.205078125;90.84003448486328;26048.388671875;9.500000953674316;349.0353088378906;6;;0.998046875;65033;m2;189700;0;
